,audio_tag,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,extraversion,neuroticism,agreeableness,conscientiousness,openness,Partition
4948,UUxEpR5Jgt0.000.wav,26.017794,0.0030243436,25.939232,26.007618,26.090803,0.15157127,3.3446789,0.8175477,21.052551,0.0,0.32957208,0.45717224,0.21866024,0.27432677,0.43777788,0.21911764,0.8179012,0.30709407,0.5593904,0.3818949,0.08465944,0.50951666,18.31877,0.32259247,0.99680763,3.610724,19.526283,0.21336643,7.18732,0.6514996,0.035489835,0.1001173,1.0175376,0.36651075,4.414894,0.047940623,-4.136722,-0.23280649,11.197783,0.33467597,645.58136,0.29812682,1539.8468,0.16313756,-197.36885,-0.10045633,1612.1528,0.15346171,1207.2191,0.20409718,-196.6014,-0.11606054,2607.6055,0.124637574,896.8609,0.17233248,-196.67865,-0.11402131,-11.742117,-0.081823595,22.128363,0.052619778,0.004526306,0.53181976,0.006463858,0.76287526,0.0547052,0.4280435,19.05551,0.033575907,1.6854452,1.6902002,15.1028385,0.17183356,8.132295,0.6013055,-10.559491,20.812216,0.0013700034,0.0038930809,0.08637626,0.8230453,0.8403362,0.02,0.0,0.7633333,0.43926707,-36.86083,0.2897196261682243,0.3125,0.4505494505494505,0.2427184466019417,0.5,Test
4952,UVvBaGOxwRI.000.wav,34.451538,0.020501645,33.6511,34.51681,34.88044,1.2293396,70.166275,24.04679,8.565257,1.1587586,0.57602423,0.36695784,0.41341066,0.51645863,0.74344903,0.33003837,4.158145,3.1174352,4.9038754,3.6924694,0.2706048,1.1490729,7.4680157,1.5660107,7.635598,1.3689483,8.497496,1.1649613,0.75567853,11.056547,0.010469546,0.8331948,0.99572855,0.39160916,4.7244263,0.35060093,-13.420356,-0.40115792,5.5922575,0.7304013,490.3307,0.3422302,1250.7191,0.14638047,-188.82416,-0.23817678,1497.0004,0.098286025,1013.5214,0.18678233,-185.3862,-0.27632716,2538.5686,0.050272483,916.1715,0.18447675,-186.05884,-0.2631999,-5.8581862,-0.4780825,17.167543,0.2068405,0.003373448,6.141903,-0.011677199,-0.7995761,0.15915051,0.5496336,11.170962,0.3258208,-0.6864874,-7.5174484,-5.2077723,-1.8447843,-9.682468,-0.85281616,-5.7184916,12.754679,-0.005799403,-0.0059584132,0.28150702,3.5069077,0.64102566,0.11333333,0.078244634,1.2214286,0.8103514,-27.174105,0.588785046728972,0.4583333333333333,0.6153846153846153,0.5048543689320388,0.5777777777777777,Train
4955,UWVOT3YPQH4.001.wav,33.509327,0.0041707708,33.391308,33.575012,33.633686,0.24237823,0.072344206,0.0,0.0,0.0,0.18864548,0.45007604,0.14987974,0.16224521,0.19638704,0.0465073,0.409275,0.050046578,1.9708539,1.4843129,0.0454522,0.95087165,16.25045,0.63772357,-16.923697,-0.36650184,8.098512,0.95315707,8.931868,0.72678405,0.016644679,0.04335642,1.1227447,0.08709408,7.323803,0.20461343,0.48972532,0.74281013,31.082502,0.014065176,560.57043,0.18204793,1341.7378,0.03647138,-185.93617,-0.2671311,1728.4567,0.067811325,1038.6588,0.033486284,-187.36453,-0.23938301,2715.3313,0.056279846,1121.552,0.06359166,-188.17825,-0.22449066,-18.881495,-0.15245667,27.286612,0.109709926,0.018280594,0.06727854,-0.037805982,-0.106212884,0.17341825,0.09505187,47.738876,0.064356565,-5.2364035,-0.9958581,7.1976395,0.22030272,2.5801873,0.7176169,-4.3419065,16.00068,-0.021297574,0.0071296045,0.04073596,2.857143,1.5384616,0.04,0.0,0.59,0.0,-39.250935,0.663551401869159,0.7812499999999999,0.7032967032967032,0.9514563106796118,0.711111111111111,Train
4956,UWVOT3YPQH4.002.wav,36.505775,0.024509672,35.696564,35.90532,37.523087,1.8265228,67.25426,0.0,12.420019,0.0,0.14660197,0.8491127,0.07302132,0.10989587,0.14908105,0.07605973,3.7185314,1.6809593,2.2372758,1.9236819,0.04010696,1.4958794,18.126158,0.39219004,-5.9117494,-1.5579689,-0.8848338,-6.5171776,15.366014,0.58343595,0.025401106,0.78548115,1.232264,0.53612447,5.5994453,0.588995,-2.198436,-2.8128376,19.320559,0.5272379,474.31836,0.4221237,1439.943,0.20883405,-194.06396,-0.15953377,1444.9939,0.17624679,1153.6465,0.14824845,-191.76025,-0.19073483,2414.8372,0.14955206,776.39276,0.10192159,-192.10577,-0.1833891,-10.738668,-0.445093,15.069807,0.462789,0.029633394,0.41127813,-0.019827846,-0.3750361,0.23847239,0.17175038,36.648293,0.22173053,-20.97452,-0.59021604,-5.221011,-0.4285737,-6.7944784,-0.7172508,-13.27258,23.515589,-0.022140894,0.0029811107,0.03268575,1.3333334,1.3793104,0.024999999,0.005,0.68,0.61,-40.064224,0.5140186915887851,0.6354166666666666,0.5604395604395604,0.7378640776699029,0.5333333333333333,Train
4957,UWVOT3YPQH4.003.wav,37.965916,0.0037428034,37.877537,37.95244,38.07228,0.19474411,9.177589,6.8003974,-0.8906207,5.8382382,0.20070137,0.8192703,0.0725996,0.12662102,0.34194374,0.26934415,1.0093393,0.44080335,2.9965136,2.0784707,0.15760067,1.0153301,34.42772,0.31767073,5.9363294,1.8812984,-2.5081618,-3.8601956,9.363646,0.91110945,0.005996925,0.5394467,0.5281164,0.40391228,11.508574,0.14727826,-2.804656,-2.1447823,42.225056,0.14012197,674.3264,0.18297106,1320.3184,0.04065149,-181.91576,-0.31665435,1733.7661,0.09558692,1118.5671,0.15713911,-182.64537,-0.29277715,3031.7368,0.050501965,1113.555,0.119796835,-185.139,-0.24880907,-18.145306,-0.42205706,38.868874,0.09770507,0.04043807,0.33875751,-0.022850422,-0.3712141,0.2101839,0.4034594,49.79029,0.036558144,-1.9362904,-5.8385487,-27.7229,-0.25334102,-8.510321,-0.94363034,-22.772747,35.679333,-0.03323783,-0.0064190524,0.15632725,2.8368795,0.7352941,0.13,0.0,1.2099999,0.0,-30.579782,0.3364485981308411,0.4791666666666667,0.4615384615384615,0.5145631067961165,0.4222222222222222,Train
4958,UWVOT3YPQH4.004.wav,35.336014,0.0044962033,35.21823,35.28251,35.465656,0.24742508,7.763672,0.0,15.600714,0.0,0.15374878,0.6235939,0.08632051,0.13209574,0.18612331,0.0998028,1.9360424,1.5447607,1.0244528,0.7768358,0.04164676,1.2291319,18.882717,0.41064095,-1.995783,-3.397861,-0.73365897,-6.902502,12.654486,0.8647803,0.0071857646,0.24302167,0.78931224,0.40904725,6.83544,0.274876,-3.8335853,-1.2596078,29.005077,0.33525136,721.5217,0.1027261,1409.6062,0.12858108,-194.71812,-0.17056839,1775.8844,0.10264039,1052.5417,0.122581504,-194.12843,-0.17233859,2858.9043,0.06558218,870.10614,0.11494636,-194.70908,-0.15726842,-18.888092,-0.08217123,26.088,0.022068415,0.022494925,0.22537525,-0.035598222,-0.18570258,0.18140876,0.18335983,39.907696,0.024647936,-9.494817,-0.60984373,-11.651034,-0.30986002,-12.712732,-0.12640792,-12.173247,20.73836,-0.0077396836,-0.001267477,0.037762135,2.4390244,0.62893087,0.049999997,0.0,1.52,0.0,-40.014263,0.4766355140186916,0.4375,0.5934065934065933,0.7184466019417477,0.5555555555555556,Train
4959,UWVOT3YPQH4.005.wav,30.822336,0.0042353827,30.70435,30.810024,30.935402,0.2310524,0.0,0.0,-0.08190918,0.0,0.14817093,0.64929247,0.0728905,0.138636,0.18521293,0.11232243,1.112102,0.4693305,2.9402728,3.158245,0.16162127,1.8008586,29.102703,0.41520151,3.2572384,3.2300496,2.5735483,3.5722246,14.629456,0.575121,0.030420559,0.6301131,1.8368843,0.31345493,5.1368175,0.12208402,-2.2473161,-0.41161448,29.245222,0.04574048,535.8301,0.058428623,1357.0178,0.05981966,-197.97737,-0.10657494,1518.5852,0.02411403,1182.5995,0.12620282,-198.27592,-0.09569215,2666.5427,0.0016974496,1208.5359,0.13048658,-198.4505,-0.08957265,-16.595871,-0.091228336,33.324776,0.03976413,-0.009109783,-0.906451,-0.013748748,-0.8666033,0.09149183,0.4640459,44.228325,0.092425115,2.4223423,0.23740919,-11.600128,-0.29489264,14.515339,0.08820704,-19.645016,32.025604,-0.032241777,-0.002814979,0.1637863,1.923077,0.39215687,0.03,0.0,1.245,1.225,-29.848595,0.5327102803738318,0.53125,0.5384615384615384,0.6407766990291262,0.5777777777777777,Train
4963,U_QQ8EuuWPg.003.wav,28.935253,0.003504031,28.815283,28.976055,29.018423,0.20314026,9.354401,0.0,3.7506375,0.0,1.5475084,0.06581649,1.4881315,1.5238231,1.5971981,0.109066606,3.5704775,0.8188194,5.812787,0.6637995,0.76148915,0.43225136,29.366772,0.0859259,-18.235365,-0.42862806,5.2045197,2.5236866,-6.057911,-1.8096776,0.003778641,0.53101414,0.85426897,0.33295,6.1706724,0.26164466,-2.8432825,-0.48388857,17.143291,0.20701733,740.9349,0.3355391,1180.662,0.09651641,8.510571,0.93205225,1709.306,0.1024614,959.0364,0.08356866,3.4169118,1.2781717,2752.3887,0.11071992,815.81506,0.26576966,0.07239111,47.741028,-7.1236467,-0.54042387,16.265373,0.103838794,0.06634145,0.09347109,-0.0056346483,-1.0156994,0.6229968,0.25248274,28.28609,0.07366315,-15.362844,-0.33579585,9.926711,1.080884,-0.12900645,-36.953175,0.0,0.0,0.0,0.0,0.0,6.666667,10.000001,0.089999996,0.0,0.0,0.0,-17.038898,0.4392523364485981,0.6666666666666667,0.7142857142857143,0.6893203883495147,0.7333333333333333,Train
4968,UcyjGGEBn30.005.wav,36.770252,0.0036279412,36.645588,36.738247,36.890762,0.24517441,0.0,0.0,-0.07090454,0.0,0.7743376,0.23536953,0.6001476,0.6987926,0.9764057,0.37625808,1.1853781,3.3176522,7.18785,4.747717,0.2338471,0.36784667,11.432169,0.66296226,-19.633276,-0.24801834,26.89074,0.4011715,-2.0630198,-3.3462453,0.00879632,0.08761534,0.73505133,0.15122321,6.542669,0.19795161,-2.2308784,-0.5005292,0.88444895,5.081443,814.5316,0.14510472,1312.249,0.04949718,-183.42195,-0.28759933,1770.3635,0.07049075,1242.8169,0.10090276,-183.29536,-0.28954935,2690.049,0.09772118,1194.1451,0.29035506,-183.9935,-0.2764372,-1.0102665,-3.9874187,14.22367,0.36260876,0.010770747,0.09914588,0.019045465,0.20992912,0.44170374,0.044234455,29.076277,0.014425241,-25.591751,-0.31641123,0.16146223,15.710138,9.382138,0.51688313,4.7487645,-0.2534609,-0.0010286882,0.005501304,0.22539519,3.3333335,1.8181818,0.04,0.0,0.48999998,0.0,-30.025162,0.691588785046729,0.7916666666666667,0.8021978021978021,0.7572815533980582,0.7444444444444444,Train
4970,UhNyHUwo1SY.002.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09583436,0.4377842,0.05352714,0.09229329,0.12634939,0.07282225,1.3625289,0.788298,0.5345272,0.32523882,0.018790163,0.49732137,18.204271,0.30834827,8.66414,1.501372,9.839273,0.7439857,9.322709,0.5392704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.539077,21.580011,-0.0027057834,0.016066084,0.018816045,4.0462427,0.0,0.0,0.0,1.67,0.0,-52.62271,0.588785046728972,0.7291666666666667,0.6923076923076923,0.6990291262135921,0.6777777777777777,Test
4971,UhNyHUwo1SY.003.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2151594,0.71252507,0.10127699,0.18401638,0.255413,0.154136,2.169016,1.393895,1.7878407,1.5364432,0.049404494,1.3295926,11.526796,0.858444,2.8988159,3.804072,11.692564,0.58402544,2.7542179,2.8033636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1342773,12.778875,0.007566449,0.004799237,0.050678853,2.0,0.0,0.0,0.0,1.4399999,0.0,-41.235577,0.5514018691588786,0.7395833333333333,0.6703296703296703,0.6699029126213591,0.7777777777777777,Test
4973,Ui1ajQU5Ib8.000.wav,31.05821,0.005269969,30.902092,31.056604,31.160501,0.2584095,4.764481,0.0,11.185037,0.0,0.24865651,0.5603838,0.15513512,0.18380237,0.34371302,0.18857789,4.7547536,3.2012832,1.2909516,1.2248751,0.057530664,1.0156575,17.197123,0.32529527,-11.164426,-0.4635373,14.983192,0.49824995,7.9465094,0.9482527,0.013217467,0.2815459,1.4782119,0.4039525,1.9750822,0.8374944,0.49419677,8.335577,14.1768465,0.063792445,828.2616,0.124451704,1246.2822,0.17720833,-194.75894,-0.1737325,1908.1764,0.05148682,979.1005,0.1942126,-194.4929,-0.16954288,2768.111,0.045962512,983.38574,0.1075051,-194.34052,-0.17344885,-6.766588,-0.2949721,10.142144,0.32032463,0.07946391,0.09736503,-0.011511999,-0.52269787,0.24932529,0.15514264,31.403355,0.15772858,-14.725181,-0.47979188,19.17907,0.52096933,-5.862808,-0.86188996,-2.899472,7.9848456,0.065882675,0.0063412515,0.05136206,1.5432099,0.31347963,0.099999994,0.0,1.53,1.49,-39.866142,0.4205607476635514,0.5416666666666666,0.4505494505494505,0.6407766990291262,0.4888888888888889,Test
4974,Ui1ajQU5Ib8.001.wav,34.993084,0.011919305,34.653763,35.253357,35.320164,0.6664009,2.0576477,0.0,-39.794033,0.0,0.212824,0.48267472,0.14297515,0.18048413,0.25179255,0.1088174,0.6979505,0.20461603,0.23719609,0.43052348,0.044637784,1.2127051,11.774478,0.59452206,-0.77923965,-4.2857018,10.375527,0.43485084,1.0346497,6.3317156,0.01487444,0.16011475,1.7794263,0.24559927,5.6961064,0.09136125,13.609067,0.046613295,17.691893,0.13643113,405.51538,0.221412,1413.673,0.07456322,-195.52367,-0.15310004,1495.3823,0.057103094,1303.9166,0.28555006,-192.25613,-0.19297898,2311.2544,0.04383277,1073.2324,0.15651588,-192.11642,-0.19650662,-12.190098,-0.117887996,17.372908,0.13907331,0.088817045,0.06996229,-0.0038467222,-0.7888331,0.24321888,0.040061697,26.620232,0.08660508,-3.5991845,-0.2675883,14.814053,0.16313633,5.0148683,0.42594153,-4.780537,11.906331,0.0651964,0.0027601114,0.036698744,1.3605443,0.70422536,0.06,0.0,1.3399999,0.0,-39.581245,0.3457943925233645,0.2291666666666666,0.5714285714285714,0.5825242718446602,0.5111111111111111,Test
4975,Ui1ajQU5Ib8.002.wav,34.396103,0.12046271,29.495735,32.63957,39.432877,9.937141,98.79583,88.41936,186.54372,112.115524,0.52770716,0.8034497,0.23823325,0.31740013,0.99757445,0.7593412,6.219438,3.369284,1.8349861,1.1214331,0.15222308,1.220182,10.326498,0.9448493,-15.69651,-0.78507817,14.352385,0.550036,-9.686205,-1.0174518,0.07660598,1.0115227,2.2017775,0.4794555,-1.210811,-3.0054376,5.071535,1.8254745,7.4851637,1.2921333,738.6565,0.33892608,1363.9531,0.13228968,-165.41396,-0.44486788,1647.6573,0.14224924,1225.3518,0.22832413,-158.05435,-0.5009278,2582.3586,0.07903868,976.476,0.15110289,-158.47977,-0.4942377,-0.5466731,-7.9593353,7.0555534,0.55323696,0.069617584,0.16238813,-0.007885913,-1.479459,0.38924757,0.48070088,22.293268,0.40916598,-32.90647,-0.37573707,11.182253,0.8529665,-12.55978,-0.4510356,1.249631,4.3703275,0.07311063,0.0047248886,0.090470254,1.369863,1.4018693,0.14333333,0.11671428,0.5433333,0.08730534,-29.729012,0.2616822429906542,0.3958333333333333,0.4065934065934066,0.5242718446601942,0.3333333333333333,Test
4976,Ui1ajQU5Ib8.004.wav,42.621983,0.05449274,39.099083,43.92663,44.335823,5.23674,0.53950804,0.0,0.0,0.0,0.29988444,0.5421503,0.20133206,0.25792658,0.32300442,0.12167236,2.8201892,2.12964,0.8194917,1.489087,0.060965538,1.035346,9.480454,0.71265775,-12.505193,-0.4094986,14.238013,0.46744245,-5.338281,-1.6149936,0.040003438,0.40618157,1.8486018,0.2578923,9.205733,0.5857275,4.914885,1.8960718,11.722574,0.4659843,1065.0931,0.075544916,1168.6343,0.08679172,-194.3901,-0.16152966,2016.9893,0.06507312,1016.7387,0.13739842,-194.65668,-0.15445925,2970.854,0.030544335,864.28564,0.15827715,-194.66965,-0.15429156,-9.808433,-0.65945446,19.752104,0.43767765,0.0635826,0.24195786,-0.00043595023,-13.548015,0.17168967,0.6650615,16.486801,0.37788215,-5.710194,-0.38129655,9.460731,0.54080737,-17.724657,-0.37178794,0.63963157,6.337274,0.06831431,0.009200702,0.05228823,2.4822695,0.7246377,0.04,0.02,1.3199999,0.85999995,-36.13566,0.6074766355140188,0.7187499999999999,0.7472527472527474,0.7766990291262136,0.7555555555555554,Test
4977,Ui1ajQU5Ib8.005.wav,36.055584,0.0013463685,36.01601,36.061005,36.10317,0.0871582,0.0,0.0,-0.023497263,0.0,0.23957737,0.25474632,0.18269798,0.22965622,0.288968,0.106270015,2.3288617,2.0558884,0.6154945,0.20691833,0.039032444,0.34265444,9.266762,0.506378,-2.0600803,-1.6659625,1.9228765,3.0174952,-8.320661,-0.83980745,0.03211282,0.23390077,1.615873,0.13112476,2.7014782,0.046845395,14.328646,0.14801392,23.848063,0.04850035,706.4974,0.11484675,1731.4252,0.108025715,-192.08484,-0.1972379,1587.4556,0.02896015,1027.5938,0.060670964,-187.70547,-0.24018548,2653.4915,0.02551864,1369.7826,0.30132502,-188.02408,-0.23439509,-6.300192,-0.09088082,13.932351,0.060734224,0.10017954,0.06980985,-0.007743871,-0.23258144,0.0498287,0.06614298,14.963636,0.056632064,-6.6336246,-0.18725939,7.5045075,0.25238577,-7.3926506,-0.34585226,-3.2406394,11.210026,0.081565455,0.0018390759,0.03986574,3.2258065,1.1363636,0.049999997,0.0,0.39999998,0.26,-46.02286,0.3644859813084112,0.3229166666666666,0.3846153846153846,0.5242718446601942,0.5,Test
4978,UipoC_HLOP0.000.wav,57.92804,0.009762511,57.421158,57.66302,58.58676,1.1656036,1.1737823,0.0,26.855852,0.0,0.07747639,1.6570244,0.02669711,0.038641937,0.08216874,0.055471633,3.5440538,4.3003726,0.85050696,0.53680336,0.015275739,3.0275824,6.921681,0.906048,-3.3182979,-3.312704,-3.9368443,-3.2976305,-3.3398798,-2.503053,0.036826633,0.1383125,2.2720842,0.10375691,1.9024324,0.62978995,25.980774,0.1922334,28.981695,0.12415871,923.98645,0.1572599,1171.7764,0.076292604,-201.0,0.0,1762.3125,0.06879768,1665.4445,0.29626378,-193.19165,-0.19706954,2659.6177,0.10495402,1088.306,0.08952906,-194.04774,-0.1749934,14.140677,0.38535556,15.419538,0.11250231,0.038810126,0.283301,0.044023704,0.23453805,0.071802326,0.33580416,11.327402,0.13824269,-39.990646,-0.28319404,-17.822939,-0.13358584,20.023962,0.3445491,-0.7700473,11.259733,0.05391218,0.019784741,0.013754616,0.877193,0.44843048,0.07,0.0,1.0649999,0.035,-43.442738,0.4392523364485981,0.5729166666666666,0.6153846153846153,0.5145631067961165,0.5333333333333333,Train
4979,UipoC_HLOP0.001.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054080047,0.80695903,0.019059222,0.03962145,0.08032511,0.06126589,0.4797,0.2781806,-0.01218154,0.3556399,0.0050177905,1.2088054,1.7218661,3.7020237,-3.3631818,-2.4681964,2.803227,2.2926354,-6.0750017,-0.86804366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9447011,6.647328,0.051954377,0.019040078,0.004903086,2.542373,0.0,0.0,0.0,1.12,0.0,-61.1356,0.5233644859813085,0.6145833333333333,0.824175824175824,0.7281553398058251,0.5555555555555556,Train
4980,UipoC_HLOP0.002.wav,53.993656,0.15886556,45.298363,60.362206,61.37381,16.075447,382.22003,0.0,116.86023,83.924034,0.105848506,2.7640946,0.021612532,0.031308535,0.06984471,0.048232175,4.8158474,2.477231,0.7571638,0.35572946,0.04030523,4.276459,3.065237,2.5647929,-0.7582726,-15.17392,-1.2356757,-8.9585705,-5.921763,-1.1944898,0.06577413,1.2555642,2.4448345,0.5275018,0.35592514,9.954134,-7.098963,-1.9793972,-0.8626,-17.732742,1131.0809,0.12951276,873.185,0.25158492,-196.96329,-0.14123368,2171.6426,0.102614604,775.2177,0.25284758,-190.96407,-0.22361822,3186.4954,0.07682486,839.00006,0.2438962,-190.88504,-0.22463155,14.492135,0.33599907,2.4376378,5.341315,0.050577857,0.2987703,0.024560807,0.63303775,0.27792293,1.0900565,-11.823132,-1.0405641,-24.654652,-0.50092757,-15.1598,-1.4718032,-15.358156,-0.8087714,-0.90863013,8.271569,0.05044922,0.01888013,0.028405586,0.64935064,0.660066,0.06,0.01,0.9533333,0.663844,-33.890366,0.5700934579439253,0.6875,0.813186813186813,0.8058252427184466,0.6444444444444444,Train
4981,UipoC_HLOP0.003.wav,23.249231,0.20737626,20.06931,20.920057,26.494884,6.4255753,0.8978067,0.0,0.0,0.0,0.09786985,1.6941966,0.022179924,0.03227735,0.121200405,0.09902048,3.1150532,3.7820141,1.7084605,1.6562192,0.03417244,3.503342,7.079168,2.0329876,-1.628508,-5.9665794,1.440813,5.967136,-6.3673906,-0.88698345,0.06525122,1.244883,1.4444617,0.489328,4.1573305,0.1977528,6.944311,0.781816,50.703625,0.14649898,865.3672,0.27151713,1479.5813,0.2533281,-187.60768,-0.2640737,1982.393,0.24084462,1270.6356,0.14614284,-189.06058,-0.23375246,3223.852,0.12665373,1140.687,0.19619855,-190.27182,-0.20749581,-17.838064,-0.2515716,50.605156,0.049343005,0.044579636,0.19778542,-0.018261664,-0.81827366,0.28661475,0.28657338,56.288017,0.096117966,12.148515,0.5535787,-18.839636,-0.48283684,-6.97232,-1.1757318,0.19412163,7.2912016,0.05239007,0.019725526,0.019021371,0.86580086,0.44247788,0.14,0.0,2.1,0.0,-32.811436,0.4672897196261683,0.5833333333333333,0.7362637362637363,0.7087378640776699,0.5333333333333333,Train
4982,UipoC_HLOP0.004.wav,25.73309,0.0263212,25.012785,26.142303,26.28104,1.2682552,0.0,0.0,-0.14579098,0.0,0.065818176,2.1126688,0.018060938,0.02163936,0.04645594,0.028395,2.6580493,3.2197084,0.5475718,0.23254229,0.019133687,3.6158824,5.8679934,1.3033059,5.7563806,1.5434989,1.4553865,5.652405,-3.193248,-3.3325598,0.0097463485,0.60607135,1.0134349,0.8054095,6.364101,0.27473658,9.609418,0.4329379,31.818216,0.13199645,619.58356,0.31014198,1135.9634,0.34423435,-194.48471,-0.17752399,1820.0968,0.09876457,1004.3656,0.42089587,-194.36035,-0.1699983,2785.7678,0.10383677,1898.8718,0.47376272,-194.45091,-0.1675288,-11.926369,-1.2585382,19.751585,0.77961963,0.021278925,0.6497178,-0.018009247,-0.78604126,0.28870794,0.44013762,5.4817934,2.9177053,33.650803,0.14137629,34.013004,0.19096789,11.237772,0.90016484,-3.4681473,10.451493,0.045947894,0.016667604,0.009176725,0.5479452,0.2777778,0.12,0.0,3.4499998,0.0,-35.45322,0.3738317757009345,0.4375,0.6593406593406592,0.6990291262135921,0.4666666666666667,Train
