,filename,basename,n_segments,n_train,n_val,n_test,part_new
5915,US4PxgfKDeA.003.wav,US4PxgfKDeA,6.0,3.0,2.0,1.0,Train
5916,176vWywoq9E.000.wav,176vWywoq9E,5.0,4.0,1.0,0.0,Test
5917,4ICb270oLpE.002.wav,4ICb270oLpE,2.0,2.0,0.0,0.0,Train
5918,GS7cBLgZKgk.003.wav,GS7cBLgZKgk,6.0,5.0,1.0,0.0,Train
5919,51KRxB3g7A8.000.wav,51KRxB3g7A8,4.0,1.0,2.0,1.0,Test
5920,y--uBBy7ebM.004.wav,y--uBBy7ebM,5.0,4.0,1.0,0.0,Train
5921,voSLxKtKr0Q.005.wav,voSLxKtKr0Q,6.0,5.0,0.0,1.0,Test
5922,9cj8rrj1wSk.000.wav,9cj8rrj1wSk,5.0,3.0,0.0,2.0,Train
5923,0_xOGmydDN0.003.wav,0_xOGmydDN0,5.0,4.0,0.0,1.0,Val
5924,t6-ljEWQjW8.002.wav,t6-ljEWQjW8,5.0,3.0,0.0,2.0,Val
5925,ygUEI08LgcM.002.wav,ygUEI08LgcM,4.0,1.0,2.0,1.0,Val
5926,853IG69l2SE.003.wav,853IG69l2SE,2.0,2.0,0.0,0.0,Val
5927,6NHEp_CF2jE.000.wav,6NHEp_CF2jE,1.0,1.0,0.0,0.0,Train
5928,cRDYrvxRJ6U.001.wav,cRDYrvxRJ6U,3.0,1.0,1.0,1.0,Train
5929,r1v6EmZv7-o.002.wav,r1v6EmZv7-o,5.0,4.0,1.0,0.0,Test
5930,-RhPxhfpg4U.005.wav,-RhPxhfpg4U,4.0,3.0,1.0,0.0,Train
5931,kN9cs2nFhM4.005.wav,kN9cs2nFhM4,5.0,4.0,0.0,1.0,Train
5932,TaTMtWvSmu4.003.wav,TaTMtWvSmu4,5.0,4.0,1.0,0.0,Train
5933,xgRqkTXmZko.000.wav,xgRqkTXmZko,2.0,2.0,0.0,0.0,Val
5934,dRP8ZaAryro.003.wav,dRP8ZaAryro,6.0,5.0,0.0,1.0,Val
5935,erJNMcO69Eo.000.wav,erJNMcO69Eo,4.0,4.0,0.0,0.0,Train
5936,GHetseJP358.004.wav,GHetseJP358,3.0,2.0,0.0,1.0,Test
5937,knpgk7LAMb0.000.wav,knpgk7LAMb0,6.0,3.0,1.0,2.0,Train
5938,LGgx7RVdL2Y.000.wav,LGgx7RVdL2Y,6.0,4.0,1.0,1.0,Train
5939,D3AomvNhR1k.003.wav,D3AomvNhR1k,1.0,1.0,0.0,0.0,Val
5940,W8NkAXNboT0.000.wav,W8NkAXNboT0,2.0,2.0,0.0,0.0,Train
5941,Agg7z10B_iY.002.wav,Agg7z10B_iY,5.0,3.0,1.0,1.0,Test
5942,v68FyWS-Q9s.002.wav,v68FyWS-Q9s,3.0,2.0,1.0,0.0,Val
5943,UWVOT3YPQH4.001.wav,UWVOT3YPQH4,6.0,4.0,1.0,1.0,Train
5944,CUiG7UZ9A3k.002.wav,CUiG7UZ9A3k,3.0,2.0,1.0,0.0,Train
5945,UcyjGGEBn30.004.wav,UcyjGGEBn30,3.0,3.0,0.0,0.0,Train
5946,ce7t2PgzMGw.000.wav,ce7t2PgzMGw,1.0,1.0,0.0,0.0,Train
5947,6wHQsN5g2RM.004.wav,6wHQsN5g2RM,6.0,4.0,1.0,1.0,Train
5948,j-XUQ3Rmq6w.005.wav,j-XUQ3Rmq6w,5.0,5.0,0.0,0.0,Train
5949,p-OcwNFQB0U.005.wav,p-OcwNFQB0U,6.0,3.0,3.0,0.0,Train
5950,mLZw7Hf8AYI.004.wav,mLZw7Hf8AYI,3.0,1.0,2.0,0.0,Val
5951,51z2rCqPqPE.005.wav,51z2rCqPqPE,3.0,2.0,0.0,1.0,Val
5952,cjbh1lfr43c.005.wav,cjbh1lfr43c,4.0,1.0,1.0,2.0,Train
5953,jgyDXrhO3n4.003.wav,jgyDXrhO3n4,2.0,2.0,0.0,0.0,Val
5954,7qGYGbIg45c.004.wav,7qGYGbIg45c,6.0,3.0,1.0,2.0,Val
5955,pzfDth6nFQE.004.wav,pzfDth6nFQE,6.0,4.0,1.0,1.0,Val
5956,ZhPQrqxo2mw.004.wav,ZhPQrqxo2mw,5.0,3.0,1.0,1.0,Test
5957,y6LC5kAJmHw.004.wav,y6LC5kAJmHw,3.0,1.0,1.0,1.0,Train
5958,KIJ9IYETe38.001.wav,KIJ9IYETe38,4.0,3.0,0.0,1.0,Test
5959,DVh_7dO2cWY.000.wav,DVh_7dO2cWY,6.0,4.0,2.0,0.0,Test
5960,Jf8lqSpAjZ8.001.wav,Jf8lqSpAjZ8,6.0,3.0,2.0,1.0,Train
5961,-OXMbG7ZwRk.000.wav,-OXMbG7ZwRk,4.0,4.0,0.0,0.0,Test
5962,xRhUBifOWiI.004.wav,xRhUBifOWiI,6.0,4.0,1.0,1.0,Val
5963,6NjuNY4LfQc.004.wav,6NjuNY4LfQc,6.0,1.0,2.0,3.0,Val
5964,VjYqagJ4xt8.001.wav,VjYqagJ4xt8,2.0,2.0,0.0,0.0,Train
5965,OcS4H_dFeOc.001.wav,OcS4H_dFeOc,3.0,1.0,2.0,0.0,Train
5966,ua5c716lu5s.001.wav,ua5c716lu5s,6.0,5.0,1.0,0.0,Val
5967,Or2_bP4lWYI.000.wav,Or2_bP4lWYI,6.0,5.0,1.0,0.0,Val
5968,CJjNcuBLjMM.001.wav,CJjNcuBLjMM,1.0,1.0,0.0,0.0,Train
5969,wTpb1CfMnVM.005.wav,wTpb1CfMnVM,1.0,1.0,0.0,0.0,Train
5970,CQMH9Qguuao.003.wav,CQMH9Qguuao,5.0,4.0,0.0,1.0,Test
5971,io8dFIfl9Go.000.wav,io8dFIfl9Go,1.0,1.0,0.0,0.0,Val
5972,gAWA-fcIa_M.003.wav,gAWA-fcIa_M,6.0,5.0,0.0,1.0,Train
5973,o_kTWEEjtyw.003.wav,o_kTWEEjtyw,5.0,3.0,2.0,0.0,Train
5974,bnoPmV0_aIc.000.wav,bnoPmV0_aIc,5.0,3.0,1.0,1.0,Train
5975,lGIHEaCvWEA.000.wav,lGIHEaCvWEA,1.0,1.0,0.0,0.0,Train
5976,ssxo35zmKWQ.002.wav,ssxo35zmKWQ,5.0,5.0,0.0,0.0,Val
5977,Eh7WRYXVh9M.000.wav,Eh7WRYXVh9M,2.0,2.0,0.0,0.0,Train
5978,9UEBU_yiTPs.001.wav,9UEBU_yiTPs,3.0,2.0,0.0,1.0,Train
5979,hqe-8SMJGmc.003.wav,hqe-8SMJGmc,6.0,1.0,4.0,1.0,Train
5980,XYt6WL-l7do.004.wav,XYt6WL-l7do,4.0,4.0,0.0,0.0,Test
5981,tZiRqu8joX8.003.wav,tZiRqu8joX8,2.0,1.0,1.0,0.0,Train
5982,BLc_GvsbI1U.003.wav,BLc_GvsbI1U,5.0,2.0,0.0,3.0,Val
5983,qsb1j9bEENs.002.wav,qsb1j9bEENs,2.0,2.0,0.0,0.0,Val
5984,2bAsXLQjlt8.005.wav,2bAsXLQjlt8,6.0,4.0,0.0,2.0,Test
5985,nKx64KH7Xks.004.wav,nKx64KH7Xks,6.0,5.0,1.0,0.0,Test
5986,7I-B2bBL0K0.004.wav,7I-B2bBL0K0,1.0,1.0,0.0,0.0,Test
5987,kAjvzIWWrWA.003.wav,kAjvzIWWrWA,6.0,3.0,1.0,2.0,Train
5988,gkKHdsF6du4.003.wav,gkKHdsF6du4,3.0,3.0,0.0,0.0,Test
5989,Wev85dXzVGM.000.wav,Wev85dXzVGM,1.0,1.0,0.0,0.0,Train
5990,9o10YrQykMk.002.wav,9o10YrQykMk,4.0,3.0,1.0,0.0,Train
5991,7BgScfRre5M.004.wav,7BgScfRre5M,4.0,3.0,0.0,1.0,Train
5992,wm94g-5Cg5s.003.wav,wm94g-5Cg5s,6.0,5.0,1.0,0.0,Train
5993,dLaqub4BEsA.001.wav,dLaqub4BEsA,5.0,4.0,1.0,0.0,Train
5994,pkwzo1OkEmY.005.wav,pkwzo1OkEmY,3.0,2.0,1.0,0.0,Train
5995,UjqpaK1HlKI.004.wav,UjqpaK1HlKI,2.0,2.0,0.0,0.0,Train
5996,Rp_gyvKE4hI.000.wav,Rp_gyvKE4hI,6.0,5.0,1.0,0.0,Train
5997,Egogv6acOd0.004.wav,Egogv6acOd0,5.0,4.0,1.0,0.0,Train
5998,nClvfVFYzbM.000.wav,nClvfVFYzbM,4.0,3.0,0.0,1.0,Test
5999,CGfr9jl8w4Y.005.wav,CGfr9jl8w4Y,6.0,3.0,1.0,2.0,Test
6000,Ps55vHez10c.000.wav,Ps55vHez10c,1.0,1.0,0.0,0.0,Train
6001,TJD__22fOr0.000.wav,TJD__22fOr0,2.0,1.0,0.0,1.0,Train
6002,Q4z4GRUtccE.005.wav,Q4z4GRUtccE,6.0,3.0,2.0,1.0,Train
6003,NI-tZF3gfes.004.wav,NI-tZF3gfes,3.0,3.0,0.0,0.0,Train
6004,qBG1mjC7Zgg.000.wav,qBG1mjC7Zgg,4.0,3.0,1.0,0.0,Test
6005,P9WDAY-MFzk.000.wav,P9WDAY-MFzk,6.0,3.0,2.0,1.0,Train
6006,XB81sertsYU.000.wav,XB81sertsYU,2.0,1.0,1.0,0.0,Train
6007,ZkypeQdzgvQ.004.wav,ZkypeQdzgvQ,5.0,4.0,0.0,1.0,Val
6008,RDOngWykAQU.000.wav,RDOngWykAQU,3.0,3.0,0.0,0.0,Train
6009,Bo-mrL28d8M.004.wav,Bo-mrL28d8M,6.0,3.0,2.0,1.0,Train
6010,c3esnCQDoKc.004.wav,c3esnCQDoKc,5.0,2.0,1.0,2.0,Val
6011,MVwxnf6L8po.004.wav,MVwxnf6L8po,1.0,1.0,0.0,0.0,Train
6012,TD2jIXMD-SM.002.wav,TD2jIXMD-SM,6.0,3.0,1.0,2.0,Train
6013,F9mZ6De_6Ko.004.wav,F9mZ6De_6Ko,3.0,2.0,0.0,1.0,Test
6014,Ay7bZ7Sgx9Q.003.wav,Ay7bZ7Sgx9Q,6.0,3.0,2.0,1.0,Train
6015,IPjl2LdPMn0.004.wav,IPjl2LdPMn0,3.0,3.0,0.0,0.0,Train
6016,JTmq4k4uQCY.000.wav,JTmq4k4uQCY,5.0,4.0,1.0,0.0,Train
6017,YC3X1DcnUrk.005.wav,YC3X1DcnUrk,3.0,3.0,0.0,0.0,Train
6018,1pm5uoU85FI.000.wav,1pm5uoU85FI,5.0,3.0,2.0,0.0,Val
6019,fmue_KpW9Ro.005.wav,fmue_KpW9Ro,4.0,4.0,0.0,0.0,Val
6020,zqpXz9h41jg.005.wav,zqpXz9h41jg,4.0,3.0,1.0,0.0,Train
6021,kV7MFI2_ddo.002.wav,kV7MFI2_ddo,6.0,3.0,2.0,1.0,Train
6022,kL-CeaXG9jM.002.wav,kL-CeaXG9jM,5.0,4.0,0.0,1.0,Train
6023,k4eeYoHtnnI.000.wav,k4eeYoHtnnI,6.0,3.0,3.0,0.0,Val
6024,SgzOYog1pH4.001.wav,SgzOYog1pH4,2.0,2.0,0.0,0.0,Train
6025,BmDClgdWlH4.002.wav,BmDClgdWlH4,5.0,3.0,1.0,1.0,Val
6026,CbNAOLHByZQ.004.wav,CbNAOLHByZQ,2.0,1.0,0.0,1.0,Test
6027,xgwiqo2AsCA.001.wav,xgwiqo2AsCA,6.0,3.0,0.0,3.0,Train
6028,_GFregyrwfo.005.wav,_GFregyrwfo,5.0,3.0,1.0,1.0,Test
6029,PKYh4sungwI.003.wav,PKYh4sungwI,2.0,2.0,0.0,0.0,Val
6030,Ya9Szm73LfE.003.wav,Ya9Szm73LfE,2.0,2.0,0.0,0.0,Train
6031,EDXQLrsZctw.000.wav,EDXQLrsZctw,2.0,1.0,1.0,0.0,Test
6032,FwjoTGcsFNg.000.wav,FwjoTGcsFNg,6.0,4.0,2.0,0.0,Train
6033,jKHaHWuaU14.001.wav,jKHaHWuaU14,5.0,1.0,4.0,0.0,Train
6034,Vy-Lr_iM5qo.000.wav,Vy-Lr_iM5qo,5.0,4.0,1.0,0.0,Train
6035,OgPC4wnLJR0.004.wav,OgPC4wnLJR0,6.0,5.0,1.0,0.0,Train
6036,7wsksuXYoMY.004.wav,7wsksuXYoMY,6.0,5.0,1.0,0.0,Val
6037,1mHjMNZZvFo.000.wav,1mHjMNZZvFo,6.0,4.0,1.0,1.0,Train
6038,u0NIAbS0mDM.001.wav,u0NIAbS0mDM,1.0,1.0,0.0,0.0,Train
6039,3WoXkI06zGk.002.wav,3WoXkI06zGk,5.0,3.0,1.0,1.0,Train
6040,a4bCX4P_5KI.000.wav,a4bCX4P_5KI,1.0,1.0,0.0,0.0,Val
6041,2TbU3Eg2i4A.005.wav,2TbU3Eg2i4A,5.0,3.0,0.0,2.0,Train
6042,_bOOlidEWgY.001.wav,_bOOlidEWgY,2.0,1.0,0.0,1.0,Val
6043,LGgx7RVdL2Y.002.wav,LGgx7RVdL2Y,6.0,4.0,1.0,1.0,Train
6044,_7hGh6VU4IU.000.wav,_7hGh6VU4IU,6.0,4.0,0.0,2.0,Train
6045,JoQRNgGQCgY.003.wav,JoQRNgGQCgY,5.0,4.0,0.0,1.0,Train
6046,hG0I7DLSSYg.002.wav,hG0I7DLSSYg,6.0,4.0,2.0,0.0,Train
6047,zrdxHERn628.003.wav,zrdxHERn628,1.0,1.0,0.0,0.0,Test
6048,6V92xyqy0q4.000.wav,6V92xyqy0q4,2.0,2.0,0.0,0.0,Train
6049,SR1Q5M2urxY.004.wav,SR1Q5M2urxY,4.0,2.0,1.0,1.0,Train
6050,2q7ZwMoPvok.000.wav,2q7ZwMoPvok,1.0,1.0,0.0,0.0,Val
6051,oe6q_ZByIxQ.000.wav,oe6q_ZByIxQ,1.0,1.0,0.0,0.0,Test
6052,rrdSLfnU2pg.000.wav,rrdSLfnU2pg,3.0,2.0,1.0,0.0,Train
6053,ySEeioc339E.004.wav,ySEeioc339E,5.0,3.0,0.0,2.0,Train
6054,eI_7SimPnnQ.005.wav,eI_7SimPnnQ,6.0,5.0,1.0,0.0,Val
6055,Psahy1Vju4A.005.wav,Psahy1Vju4A,6.0,4.0,0.0,2.0,Train
6056,ZqbJIM7rmO8.001.wav,ZqbJIM7rmO8,6.0,3.0,1.0,2.0,Train
6057,_01AyUz9J9I.002.wav,_01AyUz9J9I,6.0,2.0,2.0,2.0,Train
6058,_G3kw9HwCqY.005.wav,_G3kw9HwCqY,5.0,4.0,1.0,0.0,Test
6059,eA_JaE8X3mI.000.wav,eA_JaE8X3mI,1.0,1.0,0.0,0.0,Test
6060,pvvff396Rqg.004.wav,pvvff396Rqg,5.0,2.0,0.0,3.0,Train
6061,V2nvyZB-JNM.003.wav,V2nvyZB-JNM,6.0,4.0,1.0,1.0,Test
6062,modNfUPt3F4.000.wav,modNfUPt3F4,5.0,2.0,2.0,1.0,Train
6063,aMmEPRJGocM.000.wav,aMmEPRJGocM,2.0,2.0,0.0,0.0,Train
6064,YP7N98ECZaI.003.wav,YP7N98ECZaI,6.0,5.0,1.0,0.0,Val
6065,K3-YXXLR0Ho.000.wav,K3-YXXLR0Ho,2.0,1.0,1.0,0.0,Train
6066,8hfhLOXpCNM.005.wav,8hfhLOXpCNM,3.0,2.0,0.0,1.0,Train
6067,pHCPbKprJGY.003.wav,pHCPbKprJGY,3.0,2.0,1.0,0.0,Train
6068,LXmwDq89LdA.002.wav,LXmwDq89LdA,3.0,3.0,0.0,0.0,Val
6069,_zs9K5Gtkwo.003.wav,_zs9K5Gtkwo,2.0,2.0,0.0,0.0,Train
6070,J4GQm9j0JZ0.001.wav,J4GQm9j0JZ0,5.0,4.0,0.0,1.0,Val
6071,YGJ33FXzJO8.005.wav,YGJ33FXzJO8,2.0,1.0,0.0,1.0,Train
6072,NBacfF-K2eQ.000.wav,NBacfF-K2eQ,3.0,3.0,0.0,0.0,Val
6073,r2HcJYjGK5s.001.wav,r2HcJYjGK5s,6.0,4.0,1.0,1.0,Val
6074,B3zFJhrmqwg.001.wav,B3zFJhrmqwg,3.0,2.0,1.0,0.0,Train
6075,BkDdtxDPjJA.001.wav,BkDdtxDPjJA,1.0,1.0,0.0,0.0,Val
6076,vAEqpUwBMJQ.004.wav,vAEqpUwBMJQ,5.0,4.0,0.0,1.0,Train
6077,pJGLxS81YBc.004.wav,pJGLxS81YBc,1.0,1.0,0.0,0.0,Val
6078,Q43qO4HC6mA.000.wav,Q43qO4HC6mA,1.0,1.0,0.0,0.0,Test
6079,ga_XczsO4eY.000.wav,ga_XczsO4eY,5.0,4.0,1.0,0.0,Train
6080,MrfJ1qDJAwo.001.wav,MrfJ1qDJAwo,6.0,5.0,1.0,0.0,Train
6081,PVm7Om88BSw.003.wav,PVm7Om88BSw,6.0,2.0,1.0,3.0,Train
6082,z_W8_j7CB2A.000.wav,z_W8_j7CB2A,2.0,2.0,0.0,0.0,Train
6083,PtA7yAu9-VE.005.wav,PtA7yAu9-VE,4.0,3.0,1.0,0.0,Train
6084,_7s27dUoYVg.000.wav,_7s27dUoYVg,4.0,2.0,1.0,1.0,Val
6085,0G9vplL8ae8.001.wav,0G9vplL8ae8,3.0,2.0,1.0,0.0,Test
6086,OugdInDyt9s.003.wav,OugdInDyt9s,4.0,3.0,0.0,1.0,Train
6087,d8skGb2ycio.003.wav,d8skGb2ycio,6.0,2.0,2.0,2.0,Train
6088,YNlhBpVk1tw.004.wav,YNlhBpVk1tw,5.0,4.0,1.0,0.0,Train
6089,PKtzsEqLGx4.000.wav,PKtzsEqLGx4,6.0,3.0,2.0,1.0,Train
6090,erJNMcO69Eo.005.wav,erJNMcO69Eo,4.0,4.0,0.0,0.0,Train
6091,Lt89YrQHF_w.004.wav,Lt89YrQHF_w,6.0,3.0,2.0,1.0,Test
6092,9KAqOrdiZ4I.001.wav,9KAqOrdiZ4I,3.0,2.0,0.0,1.0,Train
6093,iL6lNdRS0ZU.000.wav,iL6lNdRS0ZU,3.0,1.0,0.0,2.0,Train
6094,mIQnQ8Nmj-c.001.wav,mIQnQ8Nmj-c,4.0,2.0,2.0,0.0,Test
6095,OoxYhDbzWwg.005.wav,OoxYhDbzWwg,6.0,2.0,2.0,2.0,Val
6096,aQVGVhcMBtE.004.wav,aQVGVhcMBtE,3.0,1.0,0.0,2.0,Train
6097,BWAEpai6FK0.003.wav,BWAEpai6FK0,3.0,2.0,0.0,1.0,Val
6098,JZNMxa3OKHY.005.wav,JZNMxa3OKHY,2.0,1.0,0.0,1.0,Test
6099,mZ3vypXAfHg.000.wav,mZ3vypXAfHg,4.0,2.0,2.0,0.0,Train
6100,t30ERiF6b50.000.wav,t30ERiF6b50,5.0,2.0,1.0,2.0,Val
6101,U_QQ8EuuWPg.002.wav,U_QQ8EuuWPg,6.0,5.0,0.0,1.0,Train
6102,ax8wm9K41og.000.wav,ax8wm9K41og,3.0,1.0,1.0,1.0,Test
6103,kKRc2aXzQyM.004.wav,kKRc2aXzQyM,4.0,2.0,1.0,1.0,Train
6104,cOossY5pTrU.003.wav,cOossY5pTrU,4.0,3.0,1.0,0.0,Train
6105,PtA7yAu9-VE.004.wav,PtA7yAu9-VE,4.0,3.0,1.0,0.0,Train
6106,e07IozLUeKc.001.wav,e07IozLUeKc,5.0,3.0,1.0,1.0,Test
6107,Q_YyIgxj6HE.001.wav,Q_YyIgxj6HE,1.0,1.0,0.0,0.0,Train
6108,2TMl5EMrdVI.002.wav,2TMl5EMrdVI,6.0,4.0,1.0,1.0,Train
6109,jOTlJwOBSd4.005.wav,jOTlJwOBSd4,5.0,4.0,0.0,1.0,Val
6110,BLc_GvsbI1U.000.wav,BLc_GvsbI1U,5.0,2.0,0.0,3.0,Val
6111,kN9cs2nFhM4.004.wav,kN9cs2nFhM4,5.0,4.0,0.0,1.0,Train
6112,opEoJBrcmbI.003.wav,opEoJBrcmbI,5.0,4.0,1.0,0.0,Train
6113,mflgXFsGU9w.003.wav,mflgXFsGU9w,4.0,4.0,0.0,0.0,Test
6114,3gKpBq-1yG4.004.wav,3gKpBq-1yG4,6.0,6.0,0.0,0.0,Test
6115,RlUuWWWFrhM.005.wav,RlUuWWWFrhM,2.0,1.0,0.0,1.0,Val
6116,Lj1WuMXFa-4.004.wav,Lj1WuMXFa-4,5.0,3.0,0.0,2.0,Train
6117,EcOC7ZVRSg4.002.wav,EcOC7ZVRSg4,5.0,4.0,0.0,1.0,Train
6118,t899haDGi38.003.wav,t899haDGi38,4.0,4.0,0.0,0.0,Train
6119,4Qr1BjZhnpg.003.wav,4Qr1BjZhnpg,3.0,1.0,1.0,1.0,Val
6120,UoC_4qi_m9c.002.wav,UoC_4qi_m9c,3.0,2.0,0.0,1.0,Train
6121,PgpMUHH8lEI.000.wav,PgpMUHH8lEI,6.0,5.0,0.0,1.0,Train
6122,keGXYAcUXmA.005.wav,keGXYAcUXmA,3.0,3.0,0.0,0.0,Train
6123,vLAHfIjmRMc.001.wav,vLAHfIjmRMc,6.0,2.0,2.0,2.0,Train
6124,TD2jIXMD-SM.001.wav,TD2jIXMD-SM,6.0,3.0,1.0,2.0,Train
6125,DzqJmiQjsZ4.002.wav,DzqJmiQjsZ4,6.0,4.0,1.0,1.0,Train
6126,EknEAPhAjdA.004.wav,EknEAPhAjdA,6.0,5.0,1.0,0.0,Train
6127,hIFNZ_ycngg.002.wav,hIFNZ_ycngg,3.0,2.0,0.0,1.0,Train
6128,EmGTj1DRMbo.004.wav,EmGTj1DRMbo,4.0,3.0,0.0,1.0,Train
6129,pPtzEnf5afw.000.wav,pPtzEnf5afw,6.0,3.0,1.0,2.0,Train
6130,0C6i34q2-f8.000.wav,0C6i34q2-f8,3.0,3.0,0.0,0.0,Val
6131,J0JrzUmZGcA.003.wav,J0JrzUmZGcA,5.0,4.0,0.0,1.0,Train
6132,U3UaF1aFek4.002.wav,U3UaF1aFek4,6.0,3.0,2.0,1.0,Val
6133,RWfY3Xk0XPQ.003.wav,RWfY3Xk0XPQ,5.0,3.0,0.0,2.0,Val
6134,VoXh9utSIx8.000.wav,VoXh9utSIx8,1.0,1.0,0.0,0.0,Train
6135,UQeuBvZNusI.003.wav,UQeuBvZNusI,6.0,3.0,1.0,2.0,Train
6136,-2qsCrkXdWs.001.wav,-2qsCrkXdWs,1.0,1.0,0.0,0.0,Train
6137,SFRis1tTZWk.003.wav,SFRis1tTZWk,3.0,2.0,1.0,0.0,Test
6138,IzKWDY_QNTU.000.wav,IzKWDY_QNTU,1.0,1.0,0.0,0.0,Train
6139,GCkOL2jLSQA.002.wav,GCkOL2jLSQA,4.0,4.0,0.0,0.0,Test
6140,BlvmREgt2C0.005.wav,BlvmREgt2C0,4.0,2.0,1.0,1.0,Train
6141,41NNb7cucVo.003.wav,41NNb7cucVo,5.0,4.0,0.0,1.0,Train
6142,CpmR-91GxmY.004.wav,CpmR-91GxmY,6.0,4.0,2.0,0.0,Val
6143,bej-DbxTkWA.003.wav,bej-DbxTkWA,3.0,2.0,1.0,0.0,Val
6144,J8YpOUmN_aI.001.wav,J8YpOUmN_aI,6.0,4.0,0.0,2.0,Train
6145,8OGiv7FetSQ.001.wav,8OGiv7FetSQ,6.0,4.0,2.0,0.0,Train
6146,5Eez38v8TuU.005.wav,5Eez38v8TuU,6.0,3.0,2.0,1.0,Test
6147,VvSk5m90xOs.003.wav,VvSk5m90xOs,4.0,3.0,0.0,1.0,Test
6148,T1tJTwlGqOM.004.wav,T1tJTwlGqOM,5.0,4.0,0.0,1.0,Val
6149,XhgDsQlEnuU.001.wav,XhgDsQlEnuU,5.0,3.0,1.0,1.0,Train
6150,8hfhLOXpCNM.002.wav,8hfhLOXpCNM,3.0,2.0,0.0,1.0,Train
6151,hPguTv1Zvg8.004.wav,hPguTv1Zvg8,6.0,4.0,0.0,2.0,Val
6152,5kY-Iv6UkeU.003.wav,5kY-Iv6UkeU,1.0,1.0,0.0,0.0,Val
6153,BxdFQhBNZys.000.wav,BxdFQhBNZys,3.0,2.0,0.0,1.0,Train
6154,VM409fZmJE0.000.wav,VM409fZmJE0,1.0,1.0,0.0,0.0,Train
6155,JhdFmuwquHM.003.wav,JhdFmuwquHM,1.0,1.0,0.0,0.0,Val
6156,pwvQaSwgso8.000.wav,pwvQaSwgso8,3.0,3.0,0.0,0.0,Train
6157,Bk9Hxn7Drxw.004.wav,Bk9Hxn7Drxw,2.0,2.0,0.0,0.0,Train
6158,Z3E1jkaNRKs.003.wav,Z3E1jkaNRKs,6.0,3.0,2.0,1.0,Train
6159,KYvbRwTCtaU.005.wav,KYvbRwTCtaU,6.0,5.0,1.0,0.0,Train
6160,GS7cBLgZKgk.002.wav,GS7cBLgZKgk,6.0,5.0,1.0,0.0,Train
6161,oHudDVcT5Lg.004.wav,oHudDVcT5Lg,3.0,3.0,0.0,0.0,Train
6162,hhdzTOyFIo8.002.wav,hhdzTOyFIo8,3.0,3.0,0.0,0.0,Train
6163,Ng2E0E5tiZQ.003.wav,Ng2E0E5tiZQ,2.0,2.0,0.0,0.0,Train
6164,GwKmjEb3qN0.002.wav,GwKmjEb3qN0,4.0,3.0,1.0,0.0,Train
6165,VhHnmeRABJw.005.wav,VhHnmeRABJw,4.0,2.0,1.0,1.0,Val
6166,aoRjg63uRww.004.wav,aoRjg63uRww,2.0,2.0,0.0,0.0,Test
6167,ZNymNgd5EuQ.004.wav,ZNymNgd5EuQ,6.0,2.0,2.0,2.0,Val
6168,jlHKgXrxCu8.004.wav,jlHKgXrxCu8,5.0,2.0,2.0,1.0,Train
6169,qW0TYVtzq5A.000.wav,qW0TYVtzq5A,5.0,4.0,0.0,1.0,Train
6170,EYbPGTIcnjs.000.wav,EYbPGTIcnjs,4.0,3.0,0.0,1.0,Val
6171,jVGTEDAYWZ8.003.wav,jVGTEDAYWZ8,3.0,2.0,1.0,0.0,Test
6172,outvbZgNX58.004.wav,outvbZgNX58,5.0,3.0,1.0,1.0,Train
6173,rqfvIjzegpI.005.wav,rqfvIjzegpI,4.0,3.0,0.0,1.0,Train
6174,XcEFSi3uaJM.002.wav,XcEFSi3uaJM,3.0,3.0,0.0,0.0,Train
6175,PoF3lxFDggQ.004.wav,PoF3lxFDggQ,3.0,3.0,0.0,0.0,Test
6176,jZDlFzVUZwY.002.wav,jZDlFzVUZwY,5.0,4.0,1.0,0.0,Train
6177,9cHxDnk6SUs.001.wav,9cHxDnk6SUs,6.0,4.0,1.0,1.0,Test
6178,jZDlFzVUZwY.003.wav,jZDlFzVUZwY,5.0,4.0,1.0,0.0,Train
6179,5ghk5950BhU.005.wav,5ghk5950BhU,5.0,3.0,0.0,2.0,Val
6180,sDNzrM6N7wA.000.wav,sDNzrM6N7wA,3.0,2.0,0.0,1.0,Val
6181,jmbAPNTJ3Vk.003.wav,jmbAPNTJ3Vk,4.0,3.0,0.0,1.0,Test
6182,KXUERmhPyr8.005.wav,KXUERmhPyr8,3.0,3.0,0.0,0.0,Val
6183,J28DwJsK8Do.002.wav,J28DwJsK8Do,5.0,4.0,0.0,1.0,Test
6184,y0UCXXk9tlM.002.wav,y0UCXXk9tlM,4.0,4.0,0.0,0.0,Test
6185,8mZZlnbmOYE.001.wav,8mZZlnbmOYE,5.0,4.0,0.0,1.0,Train
6186,aptKaxP81xA.000.wav,aptKaxP81xA,6.0,3.0,3.0,0.0,Train
6187,VhHnmeRABJw.003.wav,VhHnmeRABJw,4.0,2.0,1.0,1.0,Val
6188,p5QXPhJS8Ks.000.wav,p5QXPhJS8Ks,4.0,2.0,1.0,1.0,Train
6189,L-C1blPD_ec.001.wav,L-C1blPD_ec,6.0,4.0,1.0,1.0,Val
6190,B2q0gbLVeck.000.wav,B2q0gbLVeck,1.0,1.0,0.0,0.0,Test
6191,xRhUBifOWiI.003.wav,xRhUBifOWiI,6.0,4.0,1.0,1.0,Val
